time,Rainfall,Max_Temp,Soil_Moisture,SPI
1992-08-23,25.2774852460427,32.615917,302.5556335449219,-0.9896330535355564
1992-08-30,108.26599634765056,31.36789,300.9975280761719,0.2725868787378425
1992-09-06,37.15898800396571,33.58517,302.2221984863281,-0.4482329715135972
1992-09-13,79.56970814351726,31.38415,300.9307556152344,0.3071757249040122
1992-09-20,15.041658124566949,31.555782,299.9060363769531,0.5482300538031335
1992-09-27,1.6558910259419548,33.460136,300.79229736328125,-0.5499394084864226
1992-10-04,3.852640571494172,33.693333,300.4891052246094,-0.4546864755089236
1993-06-06,2.4838555199603967,40.24087,310.8299865722656,0.0
1993-06-13,11.87515290511133,39.787823,311.9287414550781,0.0
1993-06-20,13.178305119656734,37.202312,310.38262939453125,0.0
1993-06-27,90.92850257013076,35.12068,307.0829162597656,0.3831361173370809
1993-07-04,65.54938087895187,35.277824,305.81890869140625,0.5920725481520088
1993-07-11,68.47408176273325,33.86456,305.5673522949219,0.7542393494001094
1993-07-18,36.52494496686289,33.33592,304.89361572265625,0.264141719603267
1993-07-25,23.003582479608973,34.03381,305.3014831542969,-0.9352327362537216
1993-08-01,30.482594926345307,33.921223,305.22772216796875,-1.5460191589832335
1993-08-08,37.35728472098708,32.56279,303.1427917480469,-2.1943588590573184
1993-08-15,49.27760629793697,33.222176,303.71319580078125,-1.7471434710114524
1993-08-22,73.134752576287,32.79027,303.2150573730469,-1.0892578588808004
1993-08-29,86.80715133306863,32.288704,302.12420654296875,-0.064249821774619
1993-09-05,98.6889175943976,30.404694,300.2853698730469,1.414258313882479
1993-09-12,85.33797317577431,30.589659,299.6598815917969,1.697579926031022
1993-09-19,76.36621934069443,30.970951,300.0924377441406,1.5771494306582836
1993-09-26,49.43874607452729,31.486736,300.0971374511719,1.4613502885696532
1993-10-03,25.53436749485613,30.636072,299.8038635253906,0.866262341392156
1994-06-05,2.0392388684579927,42.51095,312.26220703125,0.0
1994-06-12,19.45485432671696,38.920815,311.7359313964844,0.0
1994-06-19,76.00911551817272,34.62136,307.8562927246094,0.0
1994-06-26,61.71361092415496,33.4683,306.2958679199219,1.026310266383739
1994-07-03,76.66582463485916,32.014286,304.2887268066406,1.2935503309779248
1994-07-10,47.82621757438692,31.854153,304.1293640136719,1.0776136888269303
1994-07-17,37.6919917901774,33.569115,305.26025390625,-0.1779196500862929
1994-07-24,52.1754426730484,31.564219,303.8182678222656,-0.6576609038343287
1994-07-31,110.55527845128393,31.279455,302.7734680175781,-0.3879539092540076
1994-08-07,61.09624586398476,31.853197,302.8180236816406,-0.2529741317750652
1994-08-14,123.79575788517938,31.317278,301.3818664550781,1.396947288247745
1994-08-21,74.74324483149788,31.636736,301.0437316894531,1.971702847454581
1994-08-28,76.56905661248703,31.664625,300.947509765625,1.6202525101688223
1994-09-04,27.59811877622439,32.507824,301.43341064453125,1.304813641832403
1994-09-11,19.10547261899949,32.782722,301.57977294921875,-0.5397035513572838
1994-09-18,144.90869776564682,31.668436,299.81182861328125,0.5418257006793835
1994-09-25,71.96451690499364,32.02422,298.9335021972656,0.8562049875655972
1994-10-02,0.0729178768059198,32.98781,298.19207763671875,0.8576801657689492
1995-06-04,0.4864774485030314,43.665474,313.0238037109375,0.0
1995-06-11,1.374156565344247,41.784557,313.068359375,0.0
1995-06-18,16.831469803395933,40.717346,312.8613586425781,0.0
1995-06-25,78.69592288005961,34.99129,306.24969482421875,0.0504648184600197
1995-07-02,36.79117444345225,35.627075,307.51287841796875,-0.0494186302454357
1995-07-09,36.767821833600095,36.485374,307.6979675292969,-0.1727892825878437
1995-07-16,87.87531902341946,33.18728,304.2454528808594,0.0130314597896044
1995-07-23,71.40686727782888,32.041904,302.81671142578125,-0.4111149813496634
1995-07-30,25.037936707129223,33.49109,304.9197692871094,-0.7383648703840607
1995-08-06,78.94653849869314,31.973877,302.4712829589844,-0.2276819257984372
1995-08-13,98.59892079609372,31.67551,301.4407653808594,0.2812591244004941
1995-08-20,65.6734449527342,32.428097,301.63970947265625,0.2376916466282924
1995-08-27,55.24128248186334,32.802242,302.04071044921875,0.9108714799308107
1995-09-03,37.05646693619498,33.48204,301.3024597167969,0.33420542947077
1995-09-10,102.96001165216094,30.731838,299.7200012207031,0.4247129753843485
1995-09-17,35.192500957580165,33.355103,301.0431213378906,0.0474644957945744
1995-09-24,65.71871749730441,31.843401,300.0971069335937,0.5598913556151119
1995-10-01,16.69637747176916,31.693651,299.73876953125,0.6453001252018772
1996-06-02,1.8328444452507653,40.426907,311.20477294921875,0.0
1996-06-09,15.112733510506414,36.730274,309.9755249023437,0.0
1996-06-16,5.3396747911716025,38.628437,310.77349853515625,0.0
1996-06-23,49.84322408709104,36.643948,307.338623046875,-0.3482073143523996
